year,serial,pernum,asec_flag,weight,state_fips,age,sex,nativity,empstat,educ,hrs_work,earn_week,immigrant,employed,female,educ_cat,state_abb,state_name,ln_earn,earn_extreme
2010,37072,1,1,181.28,46,45,2,1,10,123,35,324,0,1,1,college_plus,SD,South Dakota,5.780743515792329,0
2010,37177,2,1,145.29,46,29,2,1,10,111,40,577,0,1,1,college_plus,SD,South Dakota,6.3578422665081,0
2010,37178,1,1,242.03,46,28,1,1,10,73,40,572,0,1,0,hs,SD,South Dakota,6.349138991379798,0
2010,37213,1,1,343.05,46,32,1,1,10,73,40,400,0,1,0,hs,SD,South Dakota,5.991464547107982,0
2010,37214,1,1,211.79,46,43,1,1,10,81,40,692,0,1,0,some_college,SD,South Dakota,6.539585955617669,0
2010,37215,1,1,207.13,46,42,2,1,10,111,40,346,0,1,1,college_plus,SD,South Dakota,5.846438775057725,0
2010,37216,1,1,253.81,46,33,2,1,10,73,25,200,0,1,1,hs,SD,South Dakota,5.298317366548036,0
2010,37230,1,1,192.67,46,37,1,1,10,92,40,519,0,1,0,some_college,SD,South Dakota,6.251903883165888,0
2010,37230,2,1,192.67,46,36,2,1,10,123,40,673,0,1,1,college_plus,SD,South Dakota,6.511745329644728,0
2010,37232,1,1,243.49,46,54,1,1,10,91,40,1096,0,1,0,some_college,SD,South Dakota,6.999422467507961,0
2010,37232,2,1,243.49,46,48,2,1,10,73,40,480,0,1,1,hs,SD,South Dakota,6.173786103901937,0
2010,37233,1,1,440.82,46,51,2,1,10,73,42,645,0,1,1,hs,SD,South Dakota,6.4692503167957724,0
2010,37235,1,1,350.14,46,30,1,1,10,92,40,769,0,1,0,some_college,SD,South Dakota,6.645090969505644,0
2010,37235,2,1,361.85,46,30,2,1,10,91,40,519,0,1,1,some_college,SD,South Dakota,6.251903883165888,0
2010,37242,1,1,142.65,46,31,2,1,10,111,35,462,0,1,1,college_plus,SD,South Dakota,6.135564891081739,0
2010,37243,1,1,266.95,46,29,1,1,10,73,30,250,0,1,0,hs,SD,South Dakota,5.521460917862246,0
2010,37316,1,1,325.84,46,52,1,1,10,73,40,774,0,1,0,hs,SD,South Dakota,6.651571873589727,0
2010,37316,2,1,325.84,46,51,2,1,10,73,40,480,0,1,1,hs,SD,South Dakota,6.173786103901937,0
2010,37317,1,1,265.08,46,44,1,1,10,111,40,1346,0,1,0,college_plus,SD,South Dakota,7.204892510204673,0
2010,37318,1,1,272.42,46,30,1,1,10,111,40,729,0,1,0,college_plus,SD,South Dakota,6.591673732008658,0
2010,37318,2,1,272.42,46,28,2,1,10,111,45,639,0,1,1,college_plus,SD,South Dakota,6.459904454377535,0
2010,37319,2,1,118.67,46,48,1,3,10,123,60,1635,0,1,0,college_plus,SD,South Dakota,7.399398083331354,0
2010,37329,1,1,272.42,46,25,2,1,10,111,20,229,0,1,1,college_plus,SD,South Dakota,5.43372200355424,0
2010,37332,2,1,272.42,46,25,2,5,10,111,20,175,1,1,1,college_plus,SD,South Dakota,5.1647859739235145,0
2010,37353,1,1,325.84,46,48,1,1,10,111,40,1250,0,1,0,college_plus,SD,South Dakota,7.1308988302963465,0
2010,37353,2,1,325.84,46,54,2,1,10,73,NA,109,0,1,1,hs,SD,South Dakota,4.6913478822291435,0
2010,37354,1,1,325.84,46,54,2,1,10,111,25,254,0,1,1,college_plus,SD,South Dakota,5.537334267018537,0
2010,37356,1,1,272.42,46,30,1,1,10,81,40,428,0,1,0,some_college,SD,South Dakota,6.059123195581797,0
2010,37386,1,1,143.44,46,37,1,1,10,73,50,1196,0,1,0,hs,SD,South Dakota,7.086737934510577,0
2010,37386,2,1,143.44,46,36,2,1,10,73,40,480,0,1,1,hs,SD,South Dakota,6.173786103901937,0
2010,37387,1,1,139.27,46,40,1,1,10,111,50,2885,0,1,0,college_plus,SD,South Dakota,7.9672801789422,0
2010,37387,2,1,139.27,46,44,2,1,10,123,30,58,0,1,1,college_plus,SD,South Dakota,4.060443010546419,0
2010,37389,1,1,339.9,46,47,2,1,10,125,60,1154,0,1,1,college_plus,SD,South Dakota,7.050989447068045,0
2010,37390,1,1,146.34,46,29,2,1,10,81,40,550,0,1,1,some_college,SD,South Dakota,6.309918278226516,0
2010,37390,2,1,146.34,46,30,1,1,10,111,50,485,0,1,0,college_plus,SD,South Dakota,6.184148890937483,0
2010,37448,2,1,466.96,46,46,1,1,10,111,80,1385,0,1,0,college_plus,SD,South Dakota,7.233455418621439,0
2010,37449,1,1,198.38,46,26,2,1,10,81,45,800,0,1,1,some_college,SD,South Dakota,6.684611727667927,0
2010,37451,1,1,427.7,46,55,2,1,10,123,40,600,0,1,1,college_plus,SD,South Dakota,6.396929655216146,0
2010,37454,1,1,371.2,46,25,2,1,10,73,39,365,0,1,1,hs,SD,South Dakota,5.8998973535824915,0
2010,37456,1,1,494.16,46,29,2,1,10,81,25,188,0,1,1,some_college,SD,South Dakota,5.236441962829949,0
2010,37457,2,1,237.28,46,50,2,1,10,111,52,673,0,1,1,college_plus,SD,South Dakota,6.511745329644728,0
2010,37458,2,1,460.77,46,61,1,1,10,73,48,962,0,1,0,hs,SD,South Dakota,6.8690144506657065,0
2010,37498,1,1,444.9,46,55,1,1,10,73,50,1689,0,1,0,hs,SD,South Dakota,7.4318919168078,0
2010,37498,2,1,444.9,46,54,2,1,10,111,33,461,0,1,1,college_plus,SD,South Dakota,6.133398042996649,0
2010,37499,1,1,365.2,46,30,2,1,10,91,24,600,0,1,1,some_college,SD,South Dakota,6.396929655216146,0
2010,37499,2,1,365.2,46,45,1,1,10,125,50,769,0,1,0,college_plus,SD,South Dakota,6.645090969505644,0
2010,37500,1,1,427.7,46,58,1,1,10,81,50,692,0,1,0,some_college,SD,South Dakota,6.539585955617669,0
2010,37500,2,1,427.7,46,59,2,1,10,81,15,115,0,1,1,some_college,SD,South Dakota,4.74493212836325,0
2010,37501,1,1,245.74,46,48,2,1,10,111,NA,269,0,1,1,college_plus,SD,South Dakota,5.594711379601839,0
2010,37504,2,1,188.41,46,42,2,1,10,91,40,1029,0,1,1,some_college,SD,South Dakota,6.9363427358340495,0
2010,37505,1,1,180.34,46,34,1,5,10,30,40,750,1,1,0,less_hs,SD,South Dakota,6.620073206530356,0
2010,37507,2,1,444.9,46,54,2,1,10,91,40,1029,0,1,1,some_college,SD,South Dakota,6.9363427358340495,0
2010,37508,1,1,427.7,46,58,2,1,10,81,30,300,0,1,1,some_college,SD,South Dakota,5.703782474656201,0
2010,37508,2,1,427.7,46,61,1,1,10,92,40,531,0,1,0,some_college,SD,South Dakota,6.274762021241939,0
2010,37512,2,1,426.82,46,61,1,1,10,81,NA,420,0,1,0,some_college,SD,South Dakota,6.040254711277414,0
2010,37513,1,1,444.9,46,52,2,1,10,92,48,526,0,1,1,some_college,SD,South Dakota,6.26530121273771,0
2010,37515,1,1,460.77,46,61,1,1,10,125,50,1942,0,1,0,college_plus,SD,South Dakota,7.571473648851271,0
2010,37515,2,1,460.77,46,48,2,1,10,111,25,283,0,1,1,college_plus,SD,South Dakota,5.645446897643238,0
2010,37516,2,1,427.7,46,55,2,1,10,81,40,400,0,1,1,some_college,SD,South Dakota,5.991464547107982,0
2010,37614,1,1,457.66,46,55,1,1,10,111,40,1899,0,1,0,college_plus,SD,South Dakota,7.549082710812286,0
2010,37616,1,1,426.82,46,61,1,1,10,81,40,1400,0,1,0,some_college,SD,South Dakota,7.24422751560335,0
2010,37616,2,1,426.82,46,58,2,1,10,81,8,170,0,1,1,some_college,SD,South Dakota,5.135798437050262,0
2010,37635,1,1,353.27,46,40,2,1,10,73,40,408,0,1,1,hs,SD,South Dakota,6.0112671744041615,0
2010,37635,2,1,353.27,46,43,1,1,10,73,32,334,0,1,0,hs,SD,South Dakota,5.811140992976701,0
2010,37654,2,1,337.47,46,45,2,1,10,81,40,1340,0,1,1,some_college,SD,South Dakota,7.200424892944957,0
2010,37655,2,1,325.85,46,53,2,1,10,91,33,250,0,1,1,some_college,SD,South Dakota,5.521460917862246,0
2010,37659,2,1,167.08,46,28,1,1,10,73,48,842,0,1,0,hs,SD,South Dakota,6.7357800142423265,0
2010,37662,1,1,313.25,46,52,1,1,10,81,40,900,0,1,0,some_college,SD,South Dakota,6.802394763324311,0
2010,37662,2,1,313.25,46,56,2,1,10,91,40,673,0,1,1,some_college,SD,South Dakota,6.511745329644728,0
2010,37663,1,1,259.27,46,42,1,1,10,81,40,500,0,1,0,some_college,SD,South Dakota,6.214608098422191,0
2010,37663,2,1,259.27,46,41,2,1,10,92,40,692,0,1,1,some_college,SD,South Dakota,6.539585955617669,0
2010,37666,1,1,341.39,46,46,1,1,10,81,40,1096,0,1,0,some_college,SD,South Dakota,6.999422467507961,0
2010,37695,1,1,259.27,46,41,2,1,10,30,30,225,0,1,1,less_hs,SD,South Dakota,5.41610040220442,0
2010,37736,1,1,426.86,46,34,1,1,10,81,40,480,0,1,0,some_college,SD,South Dakota,6.173786103901937,0
2010,37755,1,1,313.24,46,55,2,1,10,73,NA,460,0,1,1,hs,SD,South Dakota,6.131226489483141,0
2010,37755,2,1,313.24,46,60,1,1,10,111,NA,2885,0,1,0,college_plus,SD,South Dakota,7.9672801789422,0
2010,37757,1,1,272.42,46,28,2,1,10,73,NA,520,0,1,1,hs,SD,South Dakota,6.253828811575473,0
2010,37757,2,1,272.42,46,28,1,1,10,73,40,552,0,1,0,hs,SD,South Dakota,6.313548046277095,0
2010,37758,1,1,267.47,46,32,1,1,10,73,40,1393,0,1,0,hs,SD,South Dakota,7.239214973779806,0
2010,37758,2,1,267.47,46,30,2,4,10,91,NA,583,1,1,1,some_college,SD,South Dakota,6.368187186350492,0
2010,37759,1,1,145.29,46,29,1,5,10,73,40,623,1,1,0,hs,SD,South Dakota,6.434546518787453,0
2010,37759,2,1,145.29,46,25,2,1,10,91,36,614,0,1,1,some_college,SD,South Dakota,6.419994928147142,0
2010,37760,1,1,138.27,46,42,2,1,10,73,55,962,0,1,1,hs,SD,South Dakota,6.8690144506657065,0
2010,37761,1,1,337.45,46,46,2,1,10,73,NA,718,0,1,1,hs,SD,South Dakota,6.576469569048224,0
2010,37762,1,1,272.42,46,26,1,1,10,111,NA,637,0,1,0,college_plus,SD,South Dakota,6.456769655572163,0
2010,37762,2,1,272.42,46,29,2,1,10,111,NA,596,0,1,1,college_plus,SD,South Dakota,6.39024066706535,0
2010,37766,1,1,265.08,46,41,1,1,10,111,40,300,0,1,0,college_plus,SD,South Dakota,5.703782474656201,0
2010,37787,1,1,145.29,46,25,2,1,10,111,25,173,0,1,1,college_plus,SD,South Dakota,5.153291594497779,0
2010,37789,1,1,138.27,46,40,1,1,10,91,40,410,0,1,0,some_college,SD,South Dakota,6.016157159698354,0
2010,37789,2,1,138.27,46,43,2,1,10,81,40,394,0,1,1,some_college,SD,South Dakota,5.976350909297934,0
2010,37790,1,1,142.41,46,37,2,1,10,81,50,363,0,1,1,some_college,SD,South Dakota,5.8944028342648505,0
2010,37824,1,1,145.29,46,40,1,1,10,111,40,831,0,1,0,college_plus,SD,South Dakota,6.7226297948554485,0
2010,37824,2,1,145.29,46,27,2,1,10,111,40,577,0,1,1,college_plus,SD,South Dakota,6.3578422665081,0
2010,37825,1,1,179.98,46,48,2,1,10,73,40,480,0,1,1,hs,SD,South Dakota,6.173786103901937,0
2010,37826,2,1,167.08,46,25,1,1,10,111,40,906,0,1,0,college_plus,SD,South Dakota,6.80903930604298,0
2010,37827,1,1,337.47,46,45,1,1,10,73,35,525,0,1,0,hs,SD,South Dakota,6.263398262591624,0
2010,37827,2,1,337.47,46,45,2,1,10,91,36,437,0,1,1,some_college,SD,South Dakota,6.07993319509559,0
2010,37828,1,1,337.47,46,47,2,1,10,91,33,314,0,1,1,some_college,SD,South Dakota,5.749392985908253,0
2010,37828,2,1,337.47,46,52,1,1,10,91,40,550,0,1,0,some_college,SD,South Dakota,6.309918278226516,0
2010,37829,1,1,349.66,46,54,1,1,10,73,NA,500,0,1,0,hs,SD,South Dakota,6.214608098422191,0
2010,37862,1,1,313.24,46,56,2,2,10,111,40,685,0,1,1,college_plus,SD,South Dakota,6.529418838262226,0
2010,37864,1,1,182.07,46,48,1,1,10,73,35,264,0,1,0,hs,SD,South Dakota,5.575949103146316,0
2010,37904,2,1,426.82,46,59,2,1,10,73,20,150,0,1,1,hs,SD,South Dakota,5.0106352940962555,0
2010,37905,1,1,194.05,46,39,1,1,10,81,45,1596,0,1,0,some_college,SD,South Dakota,7.3752557780097545,0
2010,37905,2,1,194.05,46,35,2,1,10,111,15,144,0,1,1,college_plus,SD,South Dakota,4.969813299576001,0
2010,37912,1,1,371.2,46,27,2,1,10,111,NA,740,0,1,1,college_plus,SD,South Dakota,6.606650186198215,0
2010,37957,1,1,194.45,46,36,2,1,10,73,40,570,0,1,1,hs,SD,South Dakota,6.345636360828596,0
2010,37957,2,1,194.45,46,40,1,1,10,92,50,1442,0,1,0,some_college,SD,South Dakota,7.273786317844895,0
2010,37958,1,1,194.77,46,33,1,1,10,123,40,1538,0,1,0,college_plus,SD,South Dakota,7.338238150065589,0
2010,37958,2,1,194.77,46,32,2,1,10,111,20,340,0,1,1,college_plus,SD,South Dakota,5.8289456176102075,0
2010,37959,1,1,466.13,46,45,1,1,10,111,40,1538,0,1,0,college_plus,SD,South Dakota,7.338238150065589,0
2010,37961,1,1,194.45,46,38,2,5,10,73,39,548,1,1,1,hs,SD,South Dakota,6.306275286948016,0
2010,37961,3,1,194.45,46,32,1,5,10,73,NA,509,1,1,0,hs,SD,South Dakota,6.2324480165505225,0
2010,37964,1,1,245.24,46,45,1,1,10,91,NA,633,0,1,0,some_college,SD,South Dakota,6.450470422144176,0
2010,37964,2,1,245.24,46,46,2,1,10,73,40,720,0,1,1,hs,SD,South Dakota,6.579251212010101,0
2010,37966,1,1,194.05,46,37,1,1,10,91,50,784,0,1,0,some_college,SD,South Dakota,6.664409020350408,0
2010,37966,2,1,194.05,46,35,2,1,10,111,40,740,0,1,1,college_plus,SD,South Dakota,6.606650186198215,0
2010,37967,2,1,443.99,46,52,1,1,10,73,NA,482,0,1,0,hs,SD,South Dakota,6.1779441140506,0
2010,37969,2,1,220.86,46,61,2,5,10,10,40,480,1,1,1,less_hs,SD,South Dakota,6.173786103901937,0
2010,37971,1,1,477.41,46,52,1,5,10,73,42,350,1,1,0,hs,SD,South Dakota,5.857933154483459,0
2010,37972,1,1,194.45,46,37,2,1,10,111,15,154,0,1,1,college_plus,SD,South Dakota,5.0369526024136295,0
2010,37972,2,1,194.45,46,37,1,1,10,111,50,769,0,1,0,college_plus,SD,South Dakota,6.645090969505644,0
2010,37975,1,1,444.9,46,54,2,1,10,60,36,387,0,1,1,less_hs,SD,South Dakota,5.958424693029782,0
2010,37978,1,1,365.2,46,30,2,3,10,111,40,756,0,1,1,college_plus,SD,South Dakota,6.628041376179533,0
2010,38051,1,1,371.96,46,25,2,1,10,111,50,662,0,1,1,college_plus,SD,South Dakota,6.495265555937008,0
2010,38052,1,1,364.49,46,29,1,1,10,111,40,1058,0,1,0,college_plus,SD,South Dakota,6.964135612418245,0
2010,38053,1,1,353.38,46,34,1,1,10,123,NA,1808,0,1,0,college_plus,SD,South Dakota,7.4999765409521215,0
2010,38059,1,1,188.8,46,34,1,5,10,73,48,622,1,1,0,hs,SD,South Dakota,6.432940092739179,0
2010,38059,2,1,188.8,46,41,2,1,10,111,42,832,0,1,1,college_plus,SD,South Dakota,6.723832440821209,0
2010,38061,1,1,263.55,46,25,2,1,10,91,40,529,0,1,1,some_college,SD,South Dakota,6.270988431858299,0
2010,38063,2,1,438.38,46,63,2,1,10,73,NA,376,0,1,1,hs,SD,South Dakota,5.929589143389895,0
2010,38064,1,1,444.9,46,50,2,1,10,60,60,400,0,1,1,less_hs,SD,South Dakota,5.991464547107982,0
2010,38065,1,1,476.69,46,60,1,1,10,92,25,259,0,1,0,some_college,SD,South Dakota,5.556828061699537,0
2010,38066,1,1,194.05,46,37,2,1,10,81,20,240,0,1,1,some_college,SD,South Dakota,5.480638923341991,0
2010,38066,2,1,194.05,46,38,1,1,10,81,50,891,0,1,0,some_college,SD,South Dakota,6.792344427470809,0
2010,38068,1,1,443.99,46,53,2,1,10,111,40,430,0,1,1,college_plus,SD,South Dakota,6.063785208687608,0
2010,38069,1,1,443.99,46,54,1,1,10,73,40,360,0,1,0,hs,SD,South Dakota,5.886104031450156,0
2010,38069,2,1,443.99,46,54,2,1,10,81,40,570,0,1,1,some_college,SD,South Dakota,6.345636360828596,0
2010,38070,1,1,354,46,40,2,1,10,50,40,510,0,1,1,less_hs,SD,South Dakota,6.234410725718371,0
2010,38073,1,1,497.85,46,60,2,1,10,73,40,720,0,1,1,hs,SD,South Dakota,6.579251212010101,0
2010,38076,1,1,245.74,46,47,2,1,10,123,45,1923,0,1,1,college_plus,SD,South Dakota,7.56164174558878,0
2010,38076,2,1,245.74,46,54,1,1,10,111,50,1038,0,1,0,college_plus,SD,South Dakota,6.945051063725834,0
2010,38077,1,1,497.85,46,60,2,1,10,73,40,577,0,1,1,hs,SD,South Dakota,6.3578422665081,0
2010,38077,2,1,497.85,46,61,1,1,10,73,40,365,0,1,0,hs,SD,South Dakota,5.8998973535824915,0
2010,38081,1,1,235.81,46,25,1,5,10,81,25,213,1,1,0,some_college,SD,South Dakota,5.3612921657094255,0
2010,38081,2,1,266.22,46,34,1,5,10,73,40,480,1,1,0,hs,SD,South Dakota,6.173786103901937,0
2010,38224,1,1,143.68,46,34,1,1,10,111,40,1635,0,1,0,college_plus,SD,South Dakota,7.399398083331354,0
2010,38224,2,1,143.68,46,33,2,1,10,111,16,160,0,1,1,college_plus,SD,South Dakota,5.075173815233827,0
2010,38237,1,1,266.03,46,38,1,1,10,73,32,398,0,1,0,hs,SD,South Dakota,5.986452005284438,0
2010,38238,1,1,175.04,46,50,2,1,10,81,40,560,0,1,1,some_college,SD,South Dakota,6.327936783729195,0
2010,38238,2,1,175.04,46,51,1,1,10,73,40,612,0,1,0,hs,SD,South Dakota,6.416732282512326,0
2010,38239,1,1,328.2,46,51,2,1,10,73,40,678,0,1,1,hs,SD,South Dakota,6.519147287940395,0
2010,38239,2,1,328.2,46,56,1,1,10,73,40,614,0,1,0,hs,SD,South Dakota,6.419994928147142,0
2010,38241,2,1,139.27,46,40,1,1,10,91,55,923,0,1,0,some_college,SD,South Dakota,6.827629234502852,0
2010,38242,2,1,143.44,46,38,1,1,10,81,40,470,0,1,0,some_college,SD,South Dakota,6.152732694704104,0
2010,38243,1,1,142.65,46,59,2,1,10,73,40,500,0,1,1,hs,SD,South Dakota,6.214608098422191,0
2010,38257,1,1,469.36,31,39,1,1,10,123,40,2788,0,1,0,college_plus,NE,Nebraska,7.933079771880415,0
2010,38257,2,1,469.36,31,32,2,1,10,125,40,1538,0,1,1,college_plus,NE,Nebraska,7.338238150065589,0
2010,38258,1,1,896.34,31,29,1,1,10,125,40,2451,0,1,0,college_plus,NE,Nebraska,7.804251383528112,0
2010,38258,2,1,896.34,31,28,2,1,10,123,50,738,0,1,1,college_plus,NE,Nebraska,6.6039438246004725,0
2010,38264,1,1,434.19,31,53,1,3,10,111,50,2307,0,1,0,college_plus,NE,Nebraska,7.7437032581737535,0
2010,38264,2,1,434.19,31,46,2,1,10,111,20,300,0,1,1,college_plus,NE,Nebraska,5.703782474656201,0
2010,38312,1,1,434.19,31,49,2,1,10,81,56,672,0,1,1,some_college,NE,Nebraska,6.5102583405231496,0
2010,38312,2,1,434.19,31,59,1,1,10,91,53,481,0,1,0,some_college,NE,Nebraska,6.175867270105761,0
2010,38318,2,1,786.08,31,54,2,1,10,92,10,100,0,1,1,some_college,NE,Nebraska,4.605170185988092,0
2010,38319,1,1,755.68,31,57,2,1,10,111,40,1057,0,1,1,college_plus,NE,Nebraska,6.963189985870238,0
2010,38319,2,1,755.68,31,54,1,1,10,81,50,1115,0,1,0,some_college,NE,Nebraska,7.016609683894219,0
2010,38349,1,1,454.96,31,43,2,1,10,81,40,512,0,1,1,some_college,NE,Nebraska,6.238324625039508,0
2010,38376,1,1,755.68,31,56,2,1,10,92,40,360,0,1,1,some_college,NE,Nebraska,5.886104031450156,0
2010,38413,3,1,617.31,31,27,1,1,10,73,36,261,0,1,0,hs,NE,Nebraska,5.564520407322694,0
2010,38413,4,1,617.31,31,30,2,1,10,73,40,735,0,1,1,hs,NE,Nebraska,6.5998704992128365,0
2010,38416,1,1,836.08,31,33,1,1,10,81,35,344,0,1,0,some_college,NE,Nebraska,5.840641657373398,0
2010,38436,1,1,454.96,31,48,1,2,10,73,45,846,0,1,0,hs,NE,Nebraska,6.740519359606223,0
2010,38436,2,1,454.96,31,42,2,1,10,73,35,403,0,1,1,hs,NE,Nebraska,5.998936561946683,0
2010,38438,1,1,478.05,31,31,1,1,10,73,60,600,0,1,0,hs,NE,Nebraska,6.396929655216146,0
2010,38444,2,1,755.68,31,56,2,1,10,81,40,684,0,1,1,some_college,NE,Nebraska,6.52795791762255,0
2010,38445,1,1,454.96,31,40,2,1,10,60,40,420,0,1,1,less_hs,NE,Nebraska,6.040254711277414,0
2010,38448,1,1,755.68,31,57,1,1,10,73,50,660,0,1,0,hs,NE,Nebraska,6.492239835020471,0
2010,38448,2,1,755.68,31,56,2,1,10,91,40,410,0,1,1,some_college,NE,Nebraska,6.016157159698354,0
2010,38451,1,1,1030.75,31,28,1,1,10,81,80,1040,0,1,0,some_college,NE,Nebraska,6.946975992135418,0
2010,38506,1,1,755.68,31,56,1,1,10,111,60,962,0,1,0,college_plus,NE,Nebraska,6.8690144506657065,0
2010,38506,2,1,755.68,31,55,2,1,10,123,50,962,0,1,1,college_plus,NE,Nebraska,6.8690144506657065,0
2010,38531,1,1,769.37,31,54,1,1,10,111,50,392,0,1,0,college_plus,NE,Nebraska,5.971261839790462,0
2010,38532,1,1,1030.75,31,30,1,1,10,73,25,150,0,1,0,hs,NE,Nebraska,5.0106352940962555,0
2010,38580,1,1,856.34,31,42,1,1,10,111,40,1115,0,1,0,college_plus,NE,Nebraska,7.016609683894219,0
2010,38581,1,1,434.19,31,49,1,1,10,92,45,480,0,1,0,some_college,NE,Nebraska,6.173786103901937,0
2010,38581,2,1,434.19,31,48,2,1,10,92,45,680,0,1,1,some_college,NE,Nebraska,6.522092798170152,0
2010,38582,2,1,755.68,31,55,2,1,10,81,40,450,0,1,1,some_college,NE,Nebraska,6.1092475827643655,0
2010,38590,1,1,468.57,31,35,2,1,10,123,40,923,0,1,1,college_plus,NE,Nebraska,6.827629234502852,0
2010,38590,2,1,468.57,31,35,1,1,10,123,40,942,0,1,0,college_plus,NE,Nebraska,6.848005274576363,0
2010,38591,1,1,836.08,31,32,1,1,10,81,40,635,0,1,0,some_college,NE,Nebraska,6.453624998892692,0
2010,38591,2,1,824.97,31,25,1,1,10,73,40,480,0,1,0,hs,NE,Nebraska,6.173786103901937,0
2010,38593,1,1,434.19,31,53,1,1,10,81,45,538,0,1,0,some_college,NE,Nebraska,6.2878585601617845,0
2010,38593,2,1,434.19,31,49,2,1,10,111,40,596,0,1,1,college_plus,NE,Nebraska,6.39024066706535,0
2010,38615,1,1,321.49,31,44,1,5,10,60,40,962,1,1,0,less_hs,NE,Nebraska,6.8690144506657065,0
2010,38616,2,1,431.18,31,45,1,5,10,73,40,650,1,1,0,hs,NE,Nebraska,6.476972362889683,0
2010,38646,1,1,755.68,31,55,1,1,10,73,40,1442,0,1,0,hs,NE,Nebraska,7.273786317844895,0
2010,38646,2,1,755.68,31,55,2,1,10,73,40,500,0,1,1,hs,NE,Nebraska,6.214608098422191,0
2010,38647,2,1,879.64,31,61,2,1,12,123,45,981,0,1,1,college_plus,NE,Nebraska,6.8885724595653635,0
2010,38648,1,1,814.11,31,52,1,1,10,91,55,2073,0,1,0,some_college,NE,Nebraska,7.636752112435779,0
2010,38648,2,1,814.11,31,49,2,1,10,111,47,923,0,1,1,college_plus,NE,Nebraska,6.827629234502852,0
2010,38649,1,1,853.04,31,45,1,1,10,73,40,548,0,1,0,hs,NE,Nebraska,6.306275286948016,0
2010,38649,2,1,853.04,31,44,2,1,10,92,40,432,0,1,1,some_college,NE,Nebraska,6.068425588244111,0
2010,38691,2,1,853.04,31,44,2,1,10,71,60,720,0,1,1,hs,NE,Nebraska,6.579251212010101,0
2010,38694,1,1,755.68,31,59,2,1,10,73,40,711,0,1,1,hs,NE,Nebraska,6.566672429803241,0
2010,38694,2,1,755.68,31,62,1,1,10,81,40,1058,0,1,0,some_college,NE,Nebraska,6.964135612418245,0
2010,38695,1,1,419.24,31,52,2,1,10,73,40,550,0,1,1,hs,NE,Nebraska,6.309918278226516,0
2010,38708,1,1,836.08,31,31,1,1,10,91,40,1057,0,1,0,some_college,NE,Nebraska,6.963189985870238,0
2010,38709,1,1,468.57,31,36,2,1,12,111,40,961,0,1,1,college_plus,NE,Nebraska,6.8679744089702925,0
2010,38711,1,1,468.57,31,36,1,1,10,73,NA,550,0,1,0,hs,NE,Nebraska,6.309918278226516,0
2010,38712,1,1,410.18,31,32,1,5,10,20,40,600,1,1,0,less_hs,NE,Nebraska,6.396929655216146,0
2010,38756,1,1,786.08,31,53,2,1,10,91,40,827,0,1,1,some_college,NE,Nebraska,6.717804695023691,0
2010,38756,2,1,786.08,31,54,1,1,10,91,40,615,0,1,0,some_college,NE,Nebraska,6.421622267806518,0
2010,38757,1,1,755.68,31,57,2,1,10,81,40,904,0,1,1,some_college,NE,Nebraska,6.806829360392176,0
2010,38757,2,1,755.68,31,56,1,1,10,73,40,596,0,1,0,hs,NE,Nebraska,6.39024066706535,0
2010,38757,3,1,824.97,31,29,1,1,10,73,50,500,0,1,0,hs,NE,Nebraska,6.214608098422191,0
2010,38762,1,1,921.61,31,29,2,1,10,111,36,885,0,1,1,college_plus,NE,Nebraska,6.785587645007929,0
2010,38762,2,1,921.61,31,27,1,1,10,91,55,792,0,1,0,some_college,NE,Nebraska,6.674561391814426,0
2010,38763,1,1,421.75,31,29,1,1,10,81,40,673,0,1,0,some_college,NE,Nebraska,6.511745329644728,0
2010,38763,2,1,421.75,31,29,2,2,10,92,16,180,0,1,1,some_college,NE,Nebraska,5.19295685089021,0
2010,38764,1,1,921.61,31,29,2,1,10,111,60,738,0,1,1,college_plus,NE,Nebraska,6.6039438246004725,0
2010,38766,2,1,796.39,31,63,2,1,10,123,45,1153,0,1,1,college_plus,NE,Nebraska,7.050122520269059,0
2010,38772,2,1,903.35,31,36,2,1,10,81,40,540,0,1,1,some_college,NE,Nebraska,6.29156913955832,0
2010,38773,1,1,582.55,31,31,1,1,10,81,36,792,0,1,0,some_college,NE,Nebraska,6.674561391814426,0
2010,38773,2,1,582.55,31,30,2,5,10,73,NA,900,1,1,1,hs,NE,Nebraska,6.802394763324311,0
2010,38774,1,1,796.39,31,64,1,1,10,111,50,692,0,1,0,college_plus,NE,Nebraska,6.539585955617669,0
2010,38774,2,1,796.39,31,63,2,1,10,73,35,405,0,1,1,hs,NE,Nebraska,6.003887067106539,0
2010,38776,1,1,877.1,31,44,2,1,10,81,40,432,0,1,1,some_college,NE,Nebraska,6.068425588244111,0
2010,38776,2,1,877.1,31,43,1,1,10,73,NA,615,0,1,0,hs,NE,Nebraska,6.421622267806518,0
2010,38777,1,1,904.45,31,61,1,1,10,81,40,880,0,1,0,some_college,NE,Nebraska,6.779921907472252,0
2010,38777,2,1,904.45,31,60,2,1,10,81,40,728,0,1,1,some_college,NE,Nebraska,6.590301048196686,0
2010,38778,1,1,481.78,31,40,1,1,10,111,50,962,0,1,0,college_plus,NE,Nebraska,6.8690144506657065,0
2010,38778,2,1,481.78,31,39,2,1,10,111,50,1346,0,1,1,college_plus,NE,Nebraska,7.204892510204673,0
